Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.683995421,32.95665741,-4.048427582,32.22711945,46.27221911
1.692021399,28.68348694,-7.596308231,21.60919189,36.70699519
1.700047378,24.74298859,-10.06878376,12.49226761,29.48987353
1.708073356,21.04671478,-11.18327904,5.598929882,24.48219657
1.716129852,18.05223083,-11.23188591,1.273375988,21.29929073
1.72415583,14.4364481,-10.40219402,-2.703336,17.9979082
1.732181809,10.63264751,-9.104878426,-5.647816658,15.09469567
1.740207787,8.147151947,-8.079128265,-8.115778923,14.05397687
1.748233766,6.198143959,-7.157723904,-9.685054779,13.54438209
1.756290262,4.729663372,-6.37024498,-10.52208519,13.17816427
1.76431624,3.238310814,-5.4892416,-11.17144966,12.8615597
1.772342218,1.80855608,-4.966535568,-11.51740837,12.67233389
1.780368197,0.511313915,-4.934138775,-11.4348259,12.46444586
1.788394175,-0.523713112,-5.223570824,-10.67592716,11.89686464
1.79645067,-1.054521799,-5.774299145,-9.522438049,11.18621353
1.804476649,-1.372506142,-6.513320923,-7.567085266,10.07809019
1.812502628,-1.511757374,-7.323568344,-5.363799095,9.202738961
1.820528606,-1.607675791,-8.103116035,-3.41704011,8.939869912
1.828585101,-1.900961876,-8.804049492,-1.92233479,9.20979449
1.83661108,-2.378806114,-9.231150627,-1.04859376,9.590224674
1.844637058,-3.119370461,-9.469372749,-0.611184359,9.988645487
1.852663037,-3.957181215,-9.620937347,-0.797169447,10.43346528
1.860689015,-4.746571541,-9.802326202,-1.33166039,10.97218573
1.868745511,-5.419444561,-9.969222069,-2.119084597,11.54323557
1.876771489,-5.947992325,-10.16306686,-2.803882599,12.10488738
1.884797468,-6.510751247,-10.2548542,-3.427095652,12.62128762
1.892823446,-6.488420486,-10.12227249,-3.856441975,12.62664427
1.900849425,-6.82996273,-10.26141071,-3.984580994,12.95460638
1.908875403,-7.544825554,-10.5929184,-3.63137579,13.50263689
1.916931899,-8.003189087,-10.75518227,-3.188240051,13.78005282
1.924957877,-8.16925621,-10.91334915,-2.698107719,13.89668025
1.932983856,-8.552192688,-11.18645859,-1.888606906,14.20717043
1.941009834,-8.955617905,-11.46726608,-0.934094846,14.57991141
1.949035813,-9.327588081,-11.83068943,-0.225040793,15.06717476
1.957092309,-9.663913727,-12.14530754,0.020750761,15.52095855
1.965118287,-9.984262466,-12.19472122,-0.071413279,15.76076846
1.973144265,-10.17579269,-11.8063755,-0.559170842,15.59647176
1.981170244,-10.96520805,-11.11271667,-1.585385799,15.69209061
1.989196222,-12.71015167,-10.46886635,-2.539857626,16.66121229
1.997222201,-14.12110519,-10.15445232,-2.720957518,17.60460518
2.005278697,-15.95688152,-10.13283539,-1.011269569,18.92931819
2.013304675,-16.27934265,-10.4670887,2.076035023,19.46501642
2.021330653,-14.62921906,-10.87366772,5.789360046,19.12504613
2.029356632,-12.20495796,-11.0562191,9.370966911,18.94771755
2.03738261,-10.59749317,-10.52842331,11.51390362,18.86066105
2.045408589,-10.40273476,-9.175328255,12.78042698,18.86114664
2.053465084,-12.09633827,-7.278372765,12.81387615,19.06545388
2.061491062,-14.85227776,-5.49852562,11.27220058,19.43930154
2.069517041,-17.92825699,-4.24411869,8.700488091,20.37482356
2.07754302,-20.13147354,-3.451092482,6.01890707,21.2935086
2.085599515,-21.71110535,-2.453144073,3.169337749,22.07792366
