Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.998067333,0.871851502,-0.731951532,-3.033334336,3.239906678
2.008119333,0.598448123,-0.761141125,-3.359510736,3.496253474
2.018171333,0.412721258,-0.766808831,-3.6431656,3.745796338
2.028222333,0.234829699,-0.696470335,-3.835896844,3.905677984
2.038274333,0.189519698,-0.489909256,-3.744968548,3.781629043
2.048326333,0.159872688,-0.303480725,-3.355264488,3.372752528
2.058377333,-0.061100041,-0.210142499,-2.623883645,2.632994202
2.068429333,-0.330766793,-0.143648255,-1.673497093,1.711909464
2.078481333,-0.561861108,-0.045351005,-0.595461146,0.819950361
2.088533333,-0.649116367,-0.006589227,0.34553887,0.735386012
2.098584333,-0.629766614,0.020597694,0.956717917,1.145573841
2.108636333,-0.485887358,0.096747445,1.269405375,1.362657917
2.118688333,-0.224191567,0.147593371,1.323375176,1.350321264
2.128739333,-0.266831364,0.106526621,1.194127736,1.228205173
2.138791333,-0.606552547,0.154131435,1.014210665,1.191757427
2.148843333,-0.837159021,0.324374288,0.932553129,1.294491886
2.158895333,-0.982421546,0.43377774,0.912143422,1.409014139
2.168946333,-1.06353953,0.538127735,1.141558928,1.650410427
2.178998333,-1.113915778,0.595599579,1.571660231,2.016348953
2.189050333,-1.201118302,0.6501484,2.265320102,2.645194375
2.199101333,-1.145283386,0.66660495,3.02903137,3.306216453
2.209153333,-1.049649908,0.58714012,3.661492528,3.853962374
2.219205333,-0.86306511,0.569123533,4.225600319,4.350227699
2.229257333,-0.54689008,0.643725672,4.706563627,4.781758325
2.239308333,-0.205748901,0.736226139,4.922115385,4.981122504
2.249360333,0.143011785,0.722581515,4.865061763,4.920508345
2.259412333,0.456656287,0.754987369,4.685510727,4.767866574
2.269463333,0.540306408,0.730703297,4.400764773,4.493616463
2.279515333,0.45228425,0.654837575,3.959910441,4.039091976
2.289567333,0.142419316,0.559421686,3.387986092,3.436813298
2.299619333,-0.268304387,0.374705951,2.78005225,2.817992602
2.309670333,-0.524061381,-0.01510365,2.019911292,2.08684213
2.319722333,-0.629410446,-0.414897811,1.109716746,1.34155468
2.329774333,-0.586966019,-0.706101138,0.270660011,0.957269432
2.339826333,-0.36949568,-0.945568446,-0.570006462,1.16427407
2.349877333,-0.159287729,-1.017418739,-1.363019298,1.708313519
2.359929333,0.135257007,-0.941145027,-2.00604462,2.219969242
2.369981333,0.597288547,-0.698639652,-2.396024083,2.566277923
2.380032333,1.233182605,-0.362614202,-2.428889528,2.748041618
2.390084333,1.869932549,0.004716949,-2.182531714,2.874041522
2.400136333,2.400348976,0.286147824,-1.79535833,3.011123929
2.410188333,2.742938218,0.355701916,-1.383947652,3.092821531
2.420239333,2.794329104,0.25946844,-0.945719304,2.96141588
2.430291333,2.674587775,0.025544146,-0.637686229,2.749675617
2.440343333,2.316414096,-0.328222633,-0.54045288,2.401165066
2.450394333,1.849213817,-0.738445157,-0.630285408,2.088576714
2.460446333,1.405715666,-1.183110705,-0.931148627,2.059811943
2.470498333,0.990910387,-1.650995546,-1.366431148,2.361106472
2.480550333,0.574397356,-1.961769795,-1.89524573,2.787549
2.490601333,0.28561421,-2.059068925,-2.385434775,3.164117473
2.500653333,0.137658586,-2.000676291,-2.889059553,3.516862324
2.510705333,0.057819498,-1.877070245,-3.369786049,3.857744654
2.520756333,0.03281197,-1.710912257,-3.825844311,4.191107499
2.530808333,0.055197547,-1.521055503,-4.118125572,4.390400305
2.540860333,0.205391325,-1.300695873,-4.223988242,4.424485508
2.550912333,0.359382701,-0.991577847,-4.088806463,4.222643822
2.560963333,0.518186829,-0.702451452,-3.729010327,3.829813788
2.571015333,0.576529324,-0.579123733,-3.271338817,3.371858244
2.581067333,0.566028346,-0.58482126,-2.786142125,2.902583666
2.591119333,0.563007016,-0.614473076,-2.270244042,2.418380051
2.601170333,0.569264012,-0.616497382,-1.830248666,2.01344002
2.611222333,0.578166727,-0.590566442,-1.479026887,1.694274481
2.621274333,0.388538965,-0.504258908,-1.238979388,1.392949927
2.631325333,0.090447838,-0.34915742,-1.025520349,1.087098754
2.641377333,-0.176605355,-0.242339753,-0.735531782,0.794307881
2.651429333,-0.35958761,-0.165694889,-0.273860192,0.481411934
2.661481333,-0.400428949,-0.081978841,0.266251211,0.487804859
2.671532333,-0.428983023,0.018134262,0.810069748,0.91682511
2.681584333,-0.396359726,0.186851869,1.348098958,1.417527937
2.691636333,-0.235813237,0.388803003,1.735496875,1.794080562
2.701687333,-0.184533083,0.655199225,1.917428312,2.034667004
2.711739333,-0.143766661,0.950635935,1.884720157,2.11578534
2.721791333,-0.025321367,1.245473891,1.697090608,2.105222772
