Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.955498667,3.65597071,2.316772968,5.044971233,6.647201935
3.965550667,2.414728741,0.35478975,1.463479725,2.845797527
3.97560225,1.295998804,-1.429521435,-2.102224885,2.853505546
3.98565425,0.593508176,-2.969930638,-5.614336841,6.37914713
3.99570625,-0.031960588,-4.149475126,-8.85079,9.775256975
4.00575725,-0.753370175,-5.156755963,-11.61753106,12.73289938
4.01580925,-1.420197173,-6.173186231,-13.566601,14.97256995
4.02586125,-1.96541378,-7.137328357,-14.84407378,16.58767114
4.03591225,-2.265813899,-7.929539539,-15.46490892,17.5264063
4.04596425,-2.577722216,-8.618668402,-15.30384268,17.75200546
4.05601625,-2.957653532,-9.038918316,-14.74382677,17.5450901
4.06606725,-3.396851933,-9.268855394,-14.33924155,17.40873722
4.07611925,-3.86094807,-9.419003706,-14.10991375,17.39868434
4.08617025,-4.335995458,-9.478936497,-14.14112619,17.56765618
4.09622225,-4.720176238,-9.544940452,-14.382325,17.89517322
4.10627425,-5.055728356,-9.449543129,-14.51187825,18.04020136
4.11632525,-5.111000916,-9.164073874,-14.08210206,17.56155399
4.12637725,-4.883221168,-8.906310482,-13.08107043,16.56147998
4.13642925,-4.630981056,-8.734073144,-11.49398174,15.16052886
4.14648025,-4.366955296,-8.52580994,-9.288936487,13.34331573
4.15653225,-4.068709583,-8.282713119,-6.858814366,11.49787236
4.16658425,-3.679357233,-7.808492235,-4.745980293,9.850611634
4.17663525,-3.146448431,-7.241858447,-3.192965662,8.517023025
4.18668725,-2.475255902,-6.403469464,-2.055565858,7.166356393
4.19673925,-1.851168249,-5.423534592,-1.022109668,5.82119056
4.20679025,-1.552205083,-4.410971673,-0.512828879,4.704147657
4.21684225,-1.22059048,-3.070008073,-0.496977662,3.340924645
4.22689425,-0.765395851,-1.31159479,-0.612637927,1.637509369
4.23694625,-0.112074752,0.903313542,-0.088059652,0.91448926
4.24699725,1.109575828,3.654533756,1.901821509,4.26657949
4.25704925,3.062619531,6.89576643,5.150097739,9.135356576
4.26710125,4.774425535,9.70648908,9.783954163,14.58550063
4.27715225,4.96504038,10.72926416,14.92478523,19.03990414
4.28720425,4.634064,9.925973675,20.08816083,22.88085899
4.29725625,4.318097131,8.372946766,24.84081046,26.56723667
4.30730725,3.889294787,7.445367864,27.1223519,28.39334586
4.31735925,3.34991224,8.151529081,26.36385577,27.79788174
4.32741125,3.008842396,9.397212887,24.02381644,25.97122444
4.33746225,2.881706094,9.473236046,21.9269324,24.05902732
4.34751425,3.306564491,8.869254338,20.99474121,23.02989795
