Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.118076583,1.590318696,4.041444601,29.28742851,29.60769928
4.128132583,3.203723662,3.999589646,31.15126358,31.56995067
4.138188583,3.983317138,4.321410456,30.25867208,30.82415676
4.148243583,3.617940711,4.517457072,27.91163246,28.50537037
4.158299583,2.331569932,4.364035488,25.46164676,25.93793515
4.168355583,1.040035185,3.852314656,23.6273682,23.96193918
4.178410583,0.631446373,3.472321653,21.76465345,22.04894288
4.188466583,0.973080619,3.24037898,19.55205068,19.84262149
4.198522583,1.456305776,2.822746865,16.35188826,16.65752011
4.208577583,1.790680411,2.287174655,12.06936647,12.41399658
4.218633583,2.437550131,1.761635098,6.938868011,7.562598636
4.228689583,3.243189152,0.942039067,1.566215889,3.722733631
4.238745583,3.481633344,0.125035398,-3.505053781,4.941943606
4.248800583,2.784656055,-1.091671362,-7.777700797,8.332987784
4.258856583,1.132975508,-2.569387887,-11.90375578,12.23048606
4.268912583,-1.147668684,-4.190005686,-16.30223137,16.87115997
4.278967583,-3.327296671,-5.956452166,-19.14094464,20.32058039
4.289023583,-5.050634846,-6.873516605,-20.56374996,22.26256848
4.299079583,-5.622661521,-7.194510033,-21.65146305,23.49810949
4.309134583,-5.339851581,-6.931284757,-22.15286179,23.81818652
4.319190583,-4.694114905,-6.540979604,-21.55560146,23.01006482
4.329246583,-4.060728426,-6.153218574,-20.14062673,21.44752804
